! p=1.032500e5 
! Co t=1 t=273.15 t= 473.15 t=873.15 t=1073.15 t=1273.15 t=1473.15 t=1673.15 t=1873.15
0.1		6.59312E-06
0.2		6.60224E-06
0.3		6.61120E-06
0.4		6.62033E-06
0.5	3.74811E-06	6.62998E-06	6.68140E-06 	6.80852E-06	6.89414E-06	6.97789E-06	7.05348E-06	5.88115E+01	7.68458E-06
0.6		6.64046E-06
0.7		6.70282E-06
0.8		6.70282E-06
0.9		6.67654E-06

